entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
nasa-0026,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1874.11,1368.44,4.411,,,NASA materials surrogate
nasa-0027,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",914.69,599.26,30.379,,,NASA materials surrogate
nasa-0028,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1151.87,1312.66,127.454,,,NASA materials surrogate
nasa-0029,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",881.99,1252.79,98.195,,,NASA materials surrogate
nasa-0030,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",996.68,314.5,64.086,,,NASA materials surrogate
nasa-0031,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1418.92,340.07,80.964,,,NASA materials surrogate
nasa-0032,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",886.46,188.35,74.217,,,NASA materials surrogate
nasa-0033,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2188.98,1270.29,64.362,,,NASA materials surrogate
nasa-0034,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1086.0,1550.32,6.64,,,NASA materials surrogate
nasa-0035,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1457.99,530.72,5.768,,,NASA materials surrogate
nasa-0036,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1918.97,1013.18,55.431,,,NASA materials surrogate
nasa-0037,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1965.41,1085.71,31.312,,,NASA materials surrogate
nasa-0038,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2094.51,330.78,98.844,,,NASA materials surrogate
nasa-0039,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1158.89,528.08,84.695,,,NASA materials surrogate
nasa-0040,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",507.62,1228.88,42.634,,,NASA materials surrogate
nasa-0041,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1202.65,1076.77,129.158,,,NASA materials surrogate
nasa-0042,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1336.57,885.71,24.069,,,NASA materials surrogate
nasa-0043,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",295.4,266.57,69.21,,,NASA materials surrogate
nasa-0044,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1384.01,1290.72,91.103,,,NASA materials surrogate
nasa-0045,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",403.84,355.2,116.858,,,NASA materials surrogate
nasa-0046,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1941.17,313.11,39.62,,,NASA materials surrogate
nasa-0047,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2155.78,802.03,90.645,,,NASA materials surrogate
nasa-0048,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1808.29,559.67,13.37,,,NASA materials surrogate
nasa-0049,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",853.38,828.48,128.498,,,NASA materials surrogate
nasa-0050,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",369.75,910.11,107.459,,,NASA materials surrogate
nasa-0051,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1406.1,1211.15,115.269,,,NASA materials surrogate
nasa-0052,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2021.55,1569.19,28.107,,,NASA materials surrogate
nasa-0053,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1321.41,759.63,79.408,,,NASA materials surrogate
nasa-0054,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1473.53,608.66,1.42,,,NASA materials surrogate
nasa-0055,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",503.89,1298.29,138.209,,,NASA materials surrogate
nasa-0056,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",316.37,1498.91,140.524,,,NASA materials surrogate
nasa-0057,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",908.39,1019.91,37.549,,,NASA materials surrogate
nasa-0058,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",791.76,1588.98,91.335,,,NASA materials surrogate
nasa-0059,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1495.45,249.86,18.282,,,NASA materials surrogate
nasa-0060,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",464.05,565.41,1.131,,,NASA materials surrogate
nasa-0061,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1100.37,431.76,116.803,,,NASA materials surrogate
nasa-0062,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1894.66,1352.47,79.859,,,NASA materials surrogate
nasa-0063,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1948.75,1056.28,99.813,,,NASA materials surrogate
nasa-0064,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",809.76,1012.91,120.926,,,NASA materials surrogate
nasa-0065,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2061.61,1506.95,120.165,,,NASA materials surrogate
nasa-0066,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1968.24,138.94,128.721,,,NASA materials surrogate
nasa-0067,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2063.65,1515.6,18.683,,,NASA materials surrogate
nasa-0068,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1810.0,418.27,6.991,,,NASA materials surrogate
nasa-0069,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1771.17,1331.39,69.46,,,NASA materials surrogate
nasa-0070,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",491.87,1279.3,30.149,,,NASA materials surrogate
nasa-0071,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",727.56,671.58,95.497,,,NASA materials surrogate
nasa-0072,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",291.86,655.42,125.768,,,NASA materials surrogate
nasa-0073,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1657.73,472.34,34.022,,,NASA materials surrogate
nasa-0074,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1720.16,745.21,110.218,,,NASA materials surrogate
nasa-0075,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",279.78,1101.05,142.332,,,NASA materials surrogate
nasa-0076,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1151.41,554.29,95.616,,,NASA materials surrogate
nasa-0077,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1083.79,1081.11,24.459,,,NASA materials surrogate
nasa-0078,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1238.38,1524.27,11.403,,,NASA materials surrogate
nasa-0079,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2105.71,953.11,24.933,,,NASA materials surrogate
nasa-0080,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1154.63,659.59,20.204,,,NASA materials surrogate
nasa-0081,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",340.57,527.26,106.776,,,NASA materials surrogate
nasa-0082,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",618.65,685.7,5.997,,,NASA materials surrogate
nasa-0083,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",930.45,635.93,112.161,,,NASA materials surrogate
nasa-0084,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",529.86,1538.68,122.472,,,NASA materials surrogate
nasa-0085,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",822.8,924.31,55.097,,,NASA materials surrogate
nasa-0086,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1057.6,198.07,144.505,,,NASA materials surrogate
nasa-0087,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2127.16,160.18,109.342,,,NASA materials surrogate
nasa-0088,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",488.12,1017.17,23.878,,,NASA materials surrogate
nasa-0089,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1077.2,748.0,7.613,,,NASA materials surrogate
nasa-0090,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",823.62,1326.84,58.209,,,NASA materials surrogate
nasa-0091,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1897.99,179.22,72.209,,,NASA materials surrogate
nasa-0092,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1093.7,1138.52,70.691,,,NASA materials surrogate
nasa-0093,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1612.41,555.5,97.461,,,NASA materials surrogate
nasa-0094,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",725.51,1413.1,2.721,,,NASA materials surrogate
nasa-0095,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",467.7,1554.09,122.188,,,NASA materials surrogate
nasa-0096,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1907.82,1365.18,106.504,,,NASA materials surrogate
nasa-0097,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",418.64,512.13,52.269,,,NASA materials surrogate
nasa-0098,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",681.48,1587.61,143.53,,,NASA materials surrogate
nasa-0099,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",518.36,1584.76,103.611,,,NASA materials surrogate
nasa-0100,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1686.27,533.84,127.13,,,NASA materials surrogate
nasa-0101,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",686.7,489.55,5.048,,,NASA materials surrogate
nasa-0102,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",699.96,528.53,15.271,,,NASA materials surrogate
nasa-0103,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",754.16,249.85,140.298,,,NASA materials surrogate
nasa-0104,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",328.35,136.4,12.226,,,NASA materials surrogate
nasa-0105,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",2095.61,628.66,51.097,,,NASA materials surrogate
nasa-0106,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",821.92,763.58,122.551,,,NASA materials surrogate
nasa-0107,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1005.05,1411.65,33.605,,,NASA materials surrogate
nasa-0108,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",680.43,1211.02,66.26,,,NASA materials surrogate
nasa-0109,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1765.04,1277.57,14.532,,,NASA materials surrogate
nasa-0110,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1188.96,1103.83,7.7,,,NASA materials surrogate
nasa-0111,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1921.84,228.4,98.339,,,NASA materials surrogate
nasa-0112,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",528.58,1112.28,63.928,,,NASA materials surrogate
nasa-0113,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",988.56,1395.1,0.863,,,NASA materials surrogate
nasa-0114,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1239.1,120.63,59.831,,,NASA materials surrogate
nasa-0115,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1860.5,547.26,84.42,,,NASA materials surrogate
nasa-0116,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1474.51,1453.64,86.773,,,NASA materials surrogate
nasa-0117,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1195.27,750.21,103.991,,,NASA materials surrogate
nasa-0118,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1056.32,1049.7,54.618,,,NASA materials surrogate
nasa-0119,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",752.92,1176.09,148.388,,,NASA materials surrogate
nasa-0120,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",435.58,676.35,58.849,,,NASA materials surrogate
nasa-0121,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",802.42,1142.98,145.855,,,NASA materials surrogate
nasa-0122,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",651.02,1514.06,114.254,,,NASA materials surrogate
nasa-0123,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",546.63,798.96,142.188,,,NASA materials surrogate
nasa-0124,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",912.11,972.62,70.14,,,NASA materials surrogate
nasa-0125,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1572.11,1431.49,139.9,,,NASA materials surrogate
nasa-0126,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",787.03,650.97,65.53,,,NASA materials surrogate
nasa-0127,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",883.32,1010.27,45.11,,,NASA materials surrogate
nasa-0128,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1674.23,509.78,5.146,,,NASA materials surrogate
nasa-0129,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",747.92,1088.74,0.354,,,NASA materials surrogate
nasa-0130,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1253.61,513.04,48.152,,,NASA materials surrogate
nasa-0131,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1541.61,1564.72,19.602,,,NASA materials surrogate
nasa-0132,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1823.44,334.0,79.789,,,NASA materials surrogate
nasa-0133,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1005.46,1108.88,13.503,,,NASA materials surrogate
nasa-0134,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1520.58,344.0,130.789,,,NASA materials surrogate
nasa-0135,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1688.66,597.57,6.555,,,NASA materials surrogate
nasa-0136,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1392.38,1214.34,22.152,,,NASA materials surrogate
nasa-0137,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1498.32,1317.59,111.747,,,NASA materials surrogate
nasa-0138,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",265.91,1230.81,27.106,,,NASA materials surrogate
nasa-0139,material,Ti-6Al-4V,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1288.07,1587.32,56.552,,,NASA materials surrogate
nasa-0140,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",277.9,175.33,45.855,,,NASA materials surrogate
nasa-0141,material,Al2O3,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1819.88,1333.29,30.862,,,NASA materials surrogate
nasa-0142,material,Inconel 718,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1931.96,285.63,34.013,,,NASA materials surrogate
nasa-0143,material,SiC,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",1023.84,1409.16,67.369,,,NASA materials surrogate
nasa-0144,material,C/C composite,"NASA extreme-condition material metadata surrogate with thermal, vacuum, and radiation resistance context. Useful for spacecraft and high-temperature screening.",643.2,346.3,135.471,,,NASA materials surrogate
