entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
aflow-0019,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",636.48,423.19,21.052,,,AFLOW surrogate
aflow-0020,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1346.02,762.1,32.339,,,AFLOW surrogate
aflow-0021,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1005.3,852.69,38.658,,,AFLOW surrogate
aflow-0022,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2056.6,1138.29,89.383,,,AFLOW surrogate
aflow-0023,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1503.71,390.41,55.676,,,AFLOW surrogate
aflow-0024,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2176.49,425.89,63.084,,,AFLOW surrogate
aflow-0025,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1256.98,975.12,73.181,,,AFLOW surrogate
aflow-0026,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",962.91,956.39,94.94,,,AFLOW surrogate
aflow-0027,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1315.85,214.3,69.416,,,AFLOW surrogate
aflow-0028,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1443.3,537.71,50.478,,,AFLOW surrogate
aflow-0029,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1840.91,599.72,67.228,,,AFLOW surrogate
aflow-0030,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1540.78,884.86,92.319,,,AFLOW surrogate
aflow-0031,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",906.92,1115.13,112.812,,,AFLOW surrogate
aflow-0032,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",757.58,489.4,91.839,,,AFLOW surrogate
aflow-0033,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1535.33,951.23,63.137,,,AFLOW surrogate
aflow-0034,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",926.27,961.53,28.766,,,AFLOW surrogate
aflow-0035,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1586.54,660.94,21.079,,,AFLOW surrogate
aflow-0036,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1235.47,663.87,105.04,,,AFLOW surrogate
aflow-0037,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2011.0,202.21,111.792,,,AFLOW surrogate
aflow-0038,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1265.15,245.01,38.509,,,AFLOW surrogate
aflow-0039,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1410.94,412.7,75.096,,,AFLOW surrogate
aflow-0040,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2076.87,630.13,31.605,,,AFLOW surrogate
aflow-0041,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1926.93,284.08,103.145,,,AFLOW surrogate
aflow-0042,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1238.3,692.64,39.476,,,AFLOW surrogate
aflow-0043,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1686.57,1150.04,26.98,,,AFLOW surrogate
aflow-0044,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1369.54,211.67,115.086,,,AFLOW surrogate
aflow-0045,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1878.9,335.21,89.837,,,AFLOW surrogate
aflow-0046,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1202.64,925.86,15.424,,,AFLOW surrogate
aflow-0047,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1560.03,1145.64,79.793,,,AFLOW surrogate
aflow-0048,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1377.11,996.52,84.351,,,AFLOW surrogate
aflow-0049,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1394.63,885.14,41.819,,,AFLOW surrogate
aflow-0050,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1485.27,882.12,4.465,,,AFLOW surrogate
aflow-0051,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1633.44,938.88,34.641,,,AFLOW surrogate
aflow-0052,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1106.15,928.2,18.515,,,AFLOW surrogate
aflow-0053,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2111.07,1043.73,37.996,,,AFLOW surrogate
aflow-0054,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1909.09,876.99,103.894,,,AFLOW surrogate
aflow-0055,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2098.09,948.52,83.279,,,AFLOW surrogate
aflow-0056,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1159.43,577.42,13.909,,,AFLOW surrogate
aflow-0057,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1735.14,482.29,104.547,,,AFLOW surrogate
aflow-0058,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1165.38,603.26,52.8,,,AFLOW surrogate
aflow-0059,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1996.4,344.46,37.818,,,AFLOW surrogate
aflow-0060,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1995.56,741.09,9.743,,,AFLOW surrogate
aflow-0061,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2165.62,1088.21,114.247,,,AFLOW surrogate
aflow-0062,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1043.46,1197.64,110.401,,,AFLOW surrogate
aflow-0063,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",693.82,524.64,79.664,,,AFLOW surrogate
aflow-0064,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1023.26,426.27,63.186,,,AFLOW surrogate
aflow-0065,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",745.15,996.69,76.941,,,AFLOW surrogate
aflow-0066,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1461.18,857.21,26.494,,,AFLOW surrogate
aflow-0067,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1567.04,470.98,21.301,,,AFLOW surrogate
aflow-0068,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",743.03,1193.66,30.898,,,AFLOW surrogate
aflow-0069,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1717.29,948.93,85.245,,,AFLOW surrogate
aflow-0070,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1370.53,512.54,101.417,,,AFLOW surrogate
aflow-0071,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",750.58,267.85,111.893,,,AFLOW surrogate
aflow-0072,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1784.9,885.04,68.71,,,AFLOW surrogate
aflow-0073,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",784.92,605.08,50.18,,,AFLOW surrogate
aflow-0074,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1375.59,631.25,35.759,,,AFLOW surrogate
aflow-0075,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1290.54,244.3,91.809,,,AFLOW surrogate
aflow-0076,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2094.43,641.72,109.952,,,AFLOW surrogate
aflow-0077,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1964.23,899.91,63.509,,,AFLOW surrogate
aflow-0078,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2162.02,1165.01,22.883,,,AFLOW surrogate
aflow-0079,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1968.3,461.19,56.54,,,AFLOW surrogate
aflow-0080,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1466.26,652.76,90.929,,,AFLOW surrogate
aflow-0081,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2072.75,242.37,6.847,,,AFLOW surrogate
aflow-0082,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",826.29,398.2,65.367,,,AFLOW surrogate
aflow-0083,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1897.18,337.41,116.471,,,AFLOW surrogate
aflow-0084,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1470.09,535.86,66.827,,,AFLOW surrogate
aflow-0085,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1361.58,846.21,21.233,,,AFLOW surrogate
aflow-0086,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2157.74,1160.22,102.849,,,AFLOW surrogate
aflow-0087,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1673.08,311.7,18.349,,,AFLOW surrogate
aflow-0088,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",902.99,1168.68,73.75,,,AFLOW surrogate
aflow-0089,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1657.76,394.62,40.139,,,AFLOW surrogate
aflow-0090,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1043.49,216.45,14.142,,,AFLOW surrogate
aflow-0091,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1614.11,194.18,51.009,,,AFLOW surrogate
aflow-0092,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",747.19,401.69,77.485,,,AFLOW surrogate
aflow-0093,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1357.86,681.02,35.64,,,AFLOW surrogate
aflow-0094,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1725.35,1096.7,100.536,,,AFLOW surrogate
aflow-0095,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1053.4,1051.43,79.644,,,AFLOW surrogate
aflow-0096,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1697.67,919.05,109.853,,,AFLOW surrogate
aflow-0097,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1705.29,618.72,12.706,,,AFLOW surrogate
aflow-0098,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1057.97,511.1,49.349,,,AFLOW surrogate
aflow-0099,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1540.45,239.65,111.171,,,AFLOW surrogate
aflow-0100,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1914.37,813.87,31.324,,,AFLOW surrogate
aflow-0101,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1932.01,719.61,68.484,,,AFLOW surrogate
aflow-0102,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1493.3,791.71,28.804,,,AFLOW surrogate
aflow-0103,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1408.43,833.25,64.704,,,AFLOW surrogate
aflow-0104,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1503.5,1044.61,33.224,,,AFLOW surrogate
aflow-0105,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2019.52,621.74,105.957,,,AFLOW surrogate
aflow-0106,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2095.21,1171.91,2.984,,,AFLOW surrogate
aflow-0107,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1118.5,483.47,80.923,,,AFLOW surrogate
aflow-0108,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",601.94,1000.01,51.633,,,AFLOW surrogate
aflow-0109,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",809.97,1055.95,63.964,,,AFLOW surrogate
aflow-0110,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2000.66,316.41,97.859,,,AFLOW surrogate
aflow-0111,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1843.58,972.28,66.341,,,AFLOW surrogate
aflow-0112,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1250.55,651.25,65.234,,,AFLOW surrogate
aflow-0113,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",786.48,1085.76,43.286,,,AFLOW surrogate
aflow-0114,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",861.46,1000.98,40.028,,,AFLOW surrogate
aflow-0115,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1387.25,845.55,0.67,,,AFLOW surrogate
aflow-0116,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",920.23,733.06,22.802,,,AFLOW surrogate
aflow-0117,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1235.3,1017.45,20.514,,,AFLOW surrogate
aflow-0118,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1893.47,827.54,11.338,,,AFLOW surrogate
aflow-0119,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1662.45,1062.26,25.689,,,AFLOW surrogate
aflow-0120,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",839.21,679.5,101.899,,,AFLOW surrogate
aflow-0121,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1569.18,1037.0,82.095,,,AFLOW surrogate
aflow-0122,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1167.23,658.65,104.625,,,AFLOW surrogate
aflow-0123,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1665.57,302.17,47.201,,,AFLOW surrogate
aflow-0124,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2002.55,385.21,38.313,,,AFLOW surrogate
aflow-0125,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",776.14,231.81,34.619,,,AFLOW surrogate
aflow-0126,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",717.67,776.4,77.978,,,AFLOW surrogate
aflow-0127,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",905.09,518.82,77.285,,,AFLOW surrogate
aflow-0128,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1362.34,911.28,60.908,,,AFLOW surrogate
aflow-0129,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1491.58,187.42,36.334,,,AFLOW surrogate
aflow-0130,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1201.97,359.28,27.488,,,AFLOW surrogate
aflow-0131,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",907.34,895.48,14.704,,,AFLOW surrogate
aflow-0132,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",795.24,753.98,71.641,,,AFLOW surrogate
aflow-0133,material,BN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2060.79,845.55,17.78,,,AFLOW surrogate
aflow-0134,material,TiN,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",690.25,960.35,0.799,,,AFLOW surrogate
aflow-0135,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",644.04,471.74,65.809,,,AFLOW surrogate
aflow-0136,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1827.1,946.05,75.136,,,AFLOW surrogate
aflow-0137,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1405.3,685.01,26.704,,,AFLOW surrogate
aflow-0138,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",875.93,854.97,63.553,,,AFLOW surrogate
aflow-0139,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1892.31,768.48,34.37,,,AFLOW surrogate
aflow-0140,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1736.54,204.67,92.963,,,AFLOW surrogate
aflow-0141,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",621.49,448.02,49.172,,,AFLOW surrogate
aflow-0142,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2117.94,485.98,5.843,,,AFLOW surrogate
aflow-0143,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",703.06,888.15,116.472,,,AFLOW surrogate
aflow-0144,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1578.3,741.47,54.43,,,AFLOW surrogate
aflow-0145,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1808.93,269.01,61.772,,,AFLOW surrogate
aflow-0146,material,Fe3Al,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1475.49,499.61,101.894,,,AFLOW surrogate
aflow-0147,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1939.09,1176.77,25.899,,,AFLOW surrogate
aflow-0148,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1282.87,706.75,8.663,,,AFLOW surrogate
aflow-0149,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1150.81,472.96,18.853,,,AFLOW surrogate
aflow-0150,material,MgAl2O4,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1043.07,483.35,47.049,,,AFLOW surrogate
aflow-0151,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1485.54,326.02,30.945,,,AFLOW surrogate
aflow-0152,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",951.44,1100.0,75.898,,,AFLOW surrogate
aflow-0153,material,SiC,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2168.69,415.64,119.183,,,AFLOW surrogate
aflow-0154,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1263.02,474.74,110.556,,,AFLOW surrogate
aflow-0155,material,ZrO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1651.98,623.55,37.339,,,AFLOW surrogate
aflow-0156,material,HfO2,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",1945.19,193.86,18.921,,,AFLOW surrogate
aflow-0157,material,Al2O3,"AFLOW surrogate material record with crystal-structure and property metadata. Useful for conductivity, thermal stability, and band-gap screening.",2134.95,995.41,31.509,,,AFLOW surrogate
